category,level,hp,reward,cost,damage,dps,ttd_seconds,notes
deep_late_partner_purchase_timeline,20,0,0,189114297,13590931,85762535,1169.17,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=0 sim_time=1169 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=13590931 base_cost=189114297 owned_count=1 current_total_partner_dps=85762535 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,397140023,29220501,85762535,1169.17,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=0 sim_time=1169 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=29220501 base_cost=397140023 owned_count=1 current_total_partner_dps=85762535 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,160343741,7464083660,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 reached_stage=100 sim_time=985 prestige_reward=2 prestige_points_total_earned=2 prestige_points_available=0 prestige_talent_levels=1|0|0|0|0|0 highest_partner_bought=20 strongest_partner_index=20 strongest_partner_dps_share=42.1 total_partner_dps=69466810 manual_dps=962062446 partner_dps=2653771430 ability_dps=3848249784 manual_share=12.9 partner_share=35.6 ability_share=51.6 total_gold_earned=7100599200 total_gold_spent=4988236119 total_partner_purchases=526 total_skill_purchases=42 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=66 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=58 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=52 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=45 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=41 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=40 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=36 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=32 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=30 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=23 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=22 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=20 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=16 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2205000,137600,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=137600 base_cost=2205000 owned_count=17 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,4630500,295840,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=295840 base_cost=4630500 owned_count=11 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,9724050,636056,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=636056 base_cost=9724050 owned_count=8 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,20420505,1367520,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1367520 base_cost=20420505 owned_count=5 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,42883061,2940169,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=2940169 base_cost=42883061 owned_count=2 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,90054427,6321363,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=6321363 base_cost=90054427 owned_count=1 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,397140023,29220501,69466810,985.38,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=1 sim_time=985 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=29220501 base_cost=397140023 owned_count=1 current_total_partner_dps=69466810 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,288042143,14105129107,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 reached_stage=100 sim_time=348 prestige_reward=2 prestige_points_total_earned=4 prestige_points_available=0 prestige_talent_levels=1|1|0|0|0|0 highest_partner_bought=21 strongest_partner_index=21 strongest_partner_dps_share=40.5 total_partner_dps=155008991 manual_dps=1728252858 partner_dps=5463864817 ability_dps=6913011432 manual_share=12.3 partner_share=38.7 ability_share=49.0 total_gold_earned=14575547230 total_gold_spent=10167871514 total_partner_purchases=490 total_skill_purchases=39 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=58 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=52 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=45 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=43 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=41 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=38 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=35 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=31 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=24 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=23 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=20 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=19 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=15 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2205000,137600,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=137600 base_cost=2205000 owned_count=15 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,4630500,295840,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=295840 base_cost=4630500 owned_count=9 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,9724050,636056,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=636056 base_cost=9724050 owned_count=8 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,20420505,1367520,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1367520 base_cost=20420505 owned_count=6 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,42883061,2940169,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=2940169 base_cost=42883061 owned_count=2 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,90054427,6321363,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=6321363 base_cost=90054427 owned_count=3 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,189114297,13590931,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=13590931 base_cost=189114297 owned_count=1 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,397140023,29220501,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=29220501 base_cost=397140023 owned_count=1 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,22,0,0,833994049,62824076,155008991,347.57,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=2 sim_time=348 stage=100 partner_index=21 partner_name=Shadow Tracker base_dps=62824076 base_cost=833994049 owned_count=1 current_total_partner_dps=155008991 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,290736164,12351639948,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 reached_stage=100 sim_time=340 prestige_reward=2 prestige_points_total_earned=6 prestige_points_available=0 prestige_talent_levels=1|1|1|0|0|0 highest_partner_bought=21 strongest_partner_index=20 strongest_partner_dps_share=28.7 total_partner_dps=101734252 manual_dps=1744416984 partner_dps=3629555027 ability_dps=6977667936 manual_share=14.1 partner_share=29.4 ability_share=56.5 total_gold_earned=13328513530 total_gold_spent=9135262105 total_partner_purchases=471 total_skill_purchases=39 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=60 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=52 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=46 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=41 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=36 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=33 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=30 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=27 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=23 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=20 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=19 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=18 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=16 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2205000,137600,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=137600 base_cost=2205000 owned_count=14 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,4630500,295840,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=295840 base_cost=4630500 owned_count=12 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,9724050,636056,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=636056 base_cost=9724050 owned_count=8 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,20420505,1367520,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1367520 base_cost=20420505 owned_count=6 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,42883061,2940169,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=2940169 base_cost=42883061 owned_count=6 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,90054427,6321363,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=6321363 base_cost=90054427 owned_count=2 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,189114297,13590931,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=13590931 base_cost=189114297 owned_count=1 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,397140023,29220501,101734252,339.83,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=3 sim_time=340 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=29220501 base_cost=397140023 owned_count=1 current_total_partner_dps=101734252 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,276328654,11744578008,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 reached_stage=100 sim_time=315 prestige_reward=2 prestige_points_total_earned=8 prestige_points_available=0 prestige_talent_levels=1|1|1|0|0|1 highest_partner_bought=21 strongest_partner_index=20 strongest_partner_dps_share=30.2 total_partner_dps=96718492 manual_dps=1657971924 partner_dps=3454718387 ability_dps=6631887696 manual_share=14.1 partner_share=29.4 ability_share=56.5 total_gold_earned=13229509228 total_gold_spent=8883062864 total_partner_purchases=472 total_skill_purchases=39 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=60 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=52 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=44 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=40 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=37 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=35 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=32 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,96718492,315.13,scenario_id=late_partner_curve_soft profile_id=active_6cps strategy_id=balanced loop_index=4 sim_time=315 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=29 current_total_partner_dps=96718492 gold_before_purchase=0 gold_after_purchase=0
