category,level,hp,reward,cost,damage,dps,ttd_seconds,notes
simulation_active_6cps,64,0,0,87969,58160,3565239,0.00,event=purchase profile_id=active_6cps sim_time=930 purchase_type=building purchase_id=building_2 old_val=26 new_val=27 gold_after=35 hero_level=107 total_dps=3565239
simulation_active_6cps,64,0,0,21868,58160,3565239,0.00,event=purchase profile_id=active_6cps sim_time=930 purchase_type=building purchase_id=building_1 old_val=19 new_val=20 gold_after=35 hero_level=107 total_dps=3565239
simulation_active_6cps,64,0,0,107322,58366,3571419,0.00,event=purchase profile_id=active_6cps sim_time=932 purchase_type=building purchase_id=building_2 old_val=27 new_val=28 gold_after=3295 hero_level=108 total_dps=3571419
simulation_active_6cps,65,0,0,26679,58815,3600943,0.00,event=purchase profile_id=active_6cps sim_time=936 purchase_type=building purchase_id=building_1 old_val=20 new_val=21 gold_after=9224 hero_level=108 total_dps=3600943
simulation_active_6cps,65,0,0,32549,58815,3600943,0.00,event=purchase profile_id=active_6cps sim_time=936 purchase_type=building purchase_id=building_1 old_val=21 new_val=22 gold_after=9224 hero_level=108 total_dps=3600943
simulation_active_6cps,65,0,0,17925,58815,3600943,0.00,event=purchase profile_id=active_6cps sim_time=936 purchase_type=building purchase_id=building_5 old_val=18 new_val=19 gold_after=9224 hero_level=108 total_dps=3600943
simulation_active_6cps,65,0,0,39709,58815,3600943,0.00,event=purchase profile_id=active_6cps sim_time=936 purchase_type=building purchase_id=building_1 old_val=22 new_val=23 gold_after=9224 hero_level=108 total_dps=3600943
simulation_active_6cps,65,0,0,21868,58815,3600943,0.00,event=purchase profile_id=active_6cps sim_time=936 purchase_type=building purchase_id=building_5 old_val=19 new_val=20 gold_after=9224 hero_level=108 total_dps=3600943
simulation_active_6cps,66,0,0,632268,92524,4876573,0.00,event=purchase profile_id=active_6cps sim_time=957 purchase_type=partner_skill purchase_id=p7_s1 old_val=0 new_val=1 gold_after=4792 hero_level=111 total_dps=4876573
simulation_active_6cps,66,0,0,464472,92524,4876573,0.00,event=purchase profile_id=active_6cps sim_time=957 purchase_type=partner_skill purchase_id=p4_s2 old_val=0 new_val=1 gold_after=4792 hero_level=111 total_dps=4876573
simulation_active_6cps,66,0,0,353871,92524,4876573,0.00,event=purchase profile_id=active_6cps sim_time=957 purchase_type=building purchase_id=building_0 old_val=33 new_val=34 gold_after=4792 hero_level=111 total_dps=4876573
simulation_active_6cps,66,0,0,91833,92974,4902911,0.00,event=purchase profile_id=active_6cps sim_time=959 purchase_type=partner purchase_id=partner_6 old_val=21 new_val=22 gold_after=13977 hero_level=111 total_dps=4902911
simulation_active_6cps,66,0,0,237753,93172,4914515,0.00,event=purchase profile_id=active_6cps sim_time=960 purchase_type=building purchase_id=building_3 old_val=31 new_val=32 gold_after=8548 hero_level=111 total_dps=4914515
simulation_active_6cps,66,0,0,237753,93341,4919585,0.00,event=purchase profile_id=active_6cps sim_time=961 purchase_type=building purchase_id=building_4 old_val=31 new_val=32 gold_after=9529 hero_level=112 total_dps=4919585
simulation_active_6cps,66,0,0,130932,96670,5104226,0.00,event=purchase profile_id=active_6cps sim_time=963 purchase_type=building purchase_id=building_2 old_val=28 new_val=29 gold_after=5795 hero_level=112 total_dps=5104226
simulation_active_6cps,66,0,0,169185,86556,4846590,0.00,event=purchase profile_id=active_6cps sim_time=964 purchase_type=partner purchase_id=partner_9 old_val=5 new_val=6 gold_after=7942 hero_level=112 total_dps=4846590
simulation_active_6cps,66,0,0,173037,95374,5363065,0.00,event=purchase profile_id=active_6cps sim_time=968 purchase_type=partner purchase_id=partner_5 old_val=24 new_val=25 gold_after=284 hero_level=112 total_dps=5363065
simulation_active_6cps,66,0,0,19870,95374,5363065,0.00,event=purchase profile_id=active_6cps sim_time=968 purchase_type=partner purchase_id=partner_2 old_val=37 new_val=38 gold_after=284 hero_level=112 total_dps=5363065
simulation_active_6cps,67,0,0,159737,96034,5397591,0.00,event=purchase profile_id=active_6cps sim_time=969 purchase_type=building purchase_id=building_2 old_val=29 new_val=30 gold_after=1641 hero_level=112 total_dps=5397591
simulation_active_6cps,67,0,0,290058,96050,5398524,0.00,event=purchase profile_id=active_6cps sim_time=970 purchase_type=building purchase_id=building_3 old_val=32 new_val=33 gold_after=6945 hero_level=112 total_dps=5398524
simulation_active_6cps,67,0,0,290058,96090,5400857,0.00,event=purchase profile_id=active_6cps sim_time=971 purchase_type=building purchase_id=building_4 old_val=32 new_val=33 gold_after=1705 hero_level=112 total_dps=5400857
simulation_active_6cps,67,0,0,183280,99982,5628820,0.00,event=purchase profile_id=active_6cps sim_time=973 purchase_type=partner purchase_id=partner_7 old_val=20 new_val=21 gold_after=3884 hero_level=112 total_dps=5628820
simulation_active_6cps,67,0,0,194879,102078,5747472,0.00,event=purchase profile_id=active_6cps sim_time=976 purchase_type=building purchase_id=building_2 old_val=30 new_val=31 gold_after=7939 hero_level=112 total_dps=5747472
simulation_active_6cps,67,0,0,48445,103235,5815222,0.00,event=purchase profile_id=active_6cps sim_time=977 purchase_type=building purchase_id=building_1 old_val=23 new_val=24 gold_after=6919 hero_level=112 total_dps=5815222
simulation_active_6cps,67,0,0,237753,104882,5907565,0.00,event=purchase profile_id=active_6cps sim_time=979 purchase_type=building purchase_id=building_2 old_val=31 new_val=32 gold_after=7894 hero_level=112 total_dps=5907565
simulation_active_6cps,68,0,0,357729,111672,6305257,0.00,event=purchase profile_id=active_6cps sim_time=982 purchase_type=partner purchase_id=partner_8 old_val=9 new_val=10 gold_after=4223 hero_level=112 total_dps=6305257
simulation_active_6cps,68,0,0,353871,111672,6305257,0.00,event=purchase profile_id=active_6cps sim_time=983 purchase_type=building purchase_id=building_3 old_val=33 new_val=34 gold_after=473 hero_level=112 total_dps=6305257
simulation_active_6cps,68,0,0,133552,113720,6425225,0.00,event=purchase profile_id=active_6cps sim_time=984 purchase_type=partner purchase_id=partner_8 old_val=10 new_val=11 gold_after=8236 hero_level=112 total_dps=6425225
simulation_active_6cps,68,0,0,26679,113720,6425225,0.00,event=purchase profile_id=active_6cps sim_time=984 purchase_type=building purchase_id=building_5 old_val=20 new_val=21 gold_after=8236 hero_level=112 total_dps=6425225
simulation_active_6cps,68,0,0,32549,113720,6425225,0.00,event=purchase profile_id=active_6cps sim_time=984 purchase_type=building purchase_id=building_5 old_val=21 new_val=22 gold_after=8236 hero_level=112 total_dps=6425225
simulation_active_6cps,68,0,0,353871,113720,6425225,0.00,event=purchase profile_id=active_6cps sim_time=985 purchase_type=building purchase_id=building_4 old_val=33 new_val=34 gold_after=4486 hero_level=112 total_dps=6425225
simulation_active_6cps,68,0,0,27916,119595,6769318,0.00,event=purchase profile_id=active_6cps sim_time=989 purchase_type=partner purchase_id=partner_2 old_val=40 new_val=41 gold_after=8127 hero_level=112 total_dps=6769318
simulation_active_6cps,68,0,0,290058,121187,6858426,0.00,event=purchase profile_id=active_6cps sim_time=991 purchase_type=building purchase_id=building_2 old_val=32 new_val=33 gold_after=9996 hero_level=112 total_dps=6858426
simulation_active_6cps,68,0,0,59103,121187,6858426,0.00,event=purchase profile_id=active_6cps sim_time=991 purchase_type=building purchase_id=building_1 old_val=24 new_val=25 gold_after=9996 hero_level=112 total_dps=6858426
simulation_active_6cps,69,0,0,387057,133068,7554318,0.00,event=purchase profile_id=active_6cps sim_time=992 purchase_type=partner purchase_id=partner_6 old_val=24 new_val=25 gold_after=6316 hero_level=112 total_dps=7554318
simulation_active_6cps,69,0,0,431723,135383,7689906,0.00,event=purchase profile_id=active_6cps sim_time=993 purchase_type=building purchase_id=building_0 old_val=34 new_val=35 gold_after=1572 hero_level=112 total_dps=7689906
simulation_active_6cps,69,0,0,526701,137500,7813889,0.00,event=purchase profile_id=active_6cps sim_time=994 purchase_type=building purchase_id=building_0 old_val=35 new_val=36 gold_after=2381 hero_level=112 total_dps=7813889
simulation_active_6cps,69,0,0,431723,137669,7821692,0.00,event=purchase profile_id=active_6cps sim_time=996 purchase_type=building purchase_id=building_3 old_val=34 new_val=35 gold_after=4350 hero_level=113 total_dps=7821692
simulation_active_6cps,69,0,0,431723,137686,7822670,0.00,event=purchase profile_id=active_6cps sim_time=997 purchase_type=building purchase_id=building_4 old_val=34 new_val=35 gold_after=10204 hero_level=113 total_dps=7822670
simulation_active_6cps,69,0,0,72106,137686,7822670,0.00,event=purchase profile_id=active_6cps sim_time=997 purchase_type=building purchase_id=building_1 old_val=25 new_val=26 gold_after=10204 hero_level=113 total_dps=7822670
simulation_active_6cps,69,0,0,526701,142826,8123739,0.00,event=purchase profile_id=active_6cps sim_time=999 purchase_type=building purchase_id=building_3 old_val=35 new_val=36 gold_after=3982 hero_level=113 total_dps=8123739
simulation_active_6cps,69,0,0,526701,142826,8123739,0.00,event=purchase profile_id=active_6cps sim_time=1000 purchase_type=building purchase_id=building_4 old_val=35 new_val=36 gold_after=15340 hero_level=113 total_dps=8123739
simulation_active_6cps,69,0,0,480930,142922,8129352,0.00,event=purchase profile_id=active_6cps sim_time=1001 purchase_type=hero_skill purchase_id=hero_gold_2 old_val=0 new_val=1 gold_after=16834 hero_level=113 total_dps=8129352
simulation_active_6cps,69,0,0,642576,145126,8258450,0.00,event=purchase profile_id=active_6cps sim_time=1002 purchase_type=building purchase_id=building_0 old_val=36 new_val=37 gold_after=19927 hero_level=113 total_dps=8258450
simulation_active_6cps,70,0,0,39709,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_5 old_val=22 new_val=23 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,87969,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_1 old_val=26 new_val=27 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,48445,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_5 old_val=23 new_val=24 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,107322,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_1 old_val=27 new_val=28 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,59103,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_5 old_val=24 new_val=25 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,130932,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_1 old_val=28 new_val=29 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,72106,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_5 old_val=25 new_val=26 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,70,0,0,87969,145168,8260901,0.00,event=purchase profile_id=active_6cps sim_time=1003 purchase_type=building purchase_id=building_5 old_val=26 new_val=27 gold_after=775 hero_level=113 total_dps=8260901
simulation_active_6cps,71,0,0,1430916,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner_skill purchase_id=p8_s1 old_val=0 new_val=1 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1038222,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner_skill purchase_id=p5_s2 old_val=0 new_val=1 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,2322342,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner_skill purchase_id=p6_s2 old_val=0 new_val=1 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,783942,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_0 old_val=37 new_val=38 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,956409,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_0 old_val=38 new_val=39 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,642576,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_3 old_val=36 new_val=37 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,642576,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_4 old_val=36 new_val=37 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,798648,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner purchase_id=partner_9 old_val=9 new_val=10 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,3194592,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner_skill purchase_id=p9_s1 old_val=0 new_val=1 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,353871,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_2 old_val=33 new_val=34 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1166819,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_0 old_val=39 new_val=40 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,783942,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_3 old_val=37 new_val=38 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,783942,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_4 old_val=37 new_val=38 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,431723,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_2 old_val=34 new_val=35 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1423519,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_0 old_val=40 new_val=41 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,956409,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_3 old_val=38 new_val=39 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,956409,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_4 old_val=38 new_val=39 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,333941,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=partner purchase_id=partner_9 old_val=11 new_val=12 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,526701,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_2 old_val=35 new_val=36 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1736694,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_0 old_val=41 new_val=42 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1166819,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_3 old_val=39 new_val=40 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,642576,714437,35551896,0.00,event=purchase profile_id=active_6cps sim_time=1014 purchase_type=building purchase_id=building_2 old_val=36 new_val=37 gold_after=2480 hero_level=113 total_dps=35551896
simulation_active_6cps,71,0,0,1166819,721964,35927250,0.00,event=purchase profile_id=active_6cps sim_time=1016 purchase_type=building purchase_id=building_4 old_val=39 new_val=40 gold_after=18922 hero_level=114 total_dps=35927250
simulation_active_6cps,71,0,0,1423519,721964,35927250,0.00,event=purchase profile_id=active_6cps sim_time=1016 purchase_type=building purchase_id=building_3 old_val=40 new_val=41 gold_after=18922 hero_level=114 total_dps=35927250
simulation_active_6cps,71,0,0,49882,721964,35927250,0.00,event=purchase profile_id=active_6cps sim_time=1016 purchase_type=hero purchase_id=hero_level old_val=113 new_val=114 gold_after=18922 hero_level=114 total_dps=35927250
simulation_active_6cps,71,0,0,2118766,756011,37639470,0.00,event=purchase profile_id=active_6cps sim_time=1017 purchase_type=building purchase_id=building_0 old_val=42 new_val=43 gold_after=10703 hero_level=115 total_dps=37639470
simulation_active_6cps,71,0,0,1423519,775825,38626549,0.00,event=purchase profile_id=active_6cps sim_time=1018 purchase_type=building purchase_id=building_4 old_val=40 new_val=41 gold_after=2227 hero_level=116 total_dps=38626549
simulation_active_6cps,71,0,0,783942,775825,38626549,0.00,event=purchase profile_id=active_6cps sim_time=1018 purchase_type=building purchase_id=building_2 old_val=37 new_val=38 gold_after=2227 hero_level=116 total_dps=38626549
simulation_active_6cps,71,0,0,63694,775825,38626549,0.00,event=purchase profile_id=active_6cps sim_time=1018 purchase_type=hero purchase_id=hero_level old_val=115 new_val=116 gold_after=2227 hero_level=116 total_dps=38626549
simulation_active_6cps,72,0,0,2584894,803012,39997001,0.00,event=purchase profile_id=active_6cps sim_time=1019 purchase_type=building purchase_id=building_0 old_val=43 new_val=44 gold_after=16155 hero_level=116 total_dps=39997001
simulation_active_6cps,72,0,0,1736694,849566,42343702,0.00,event=purchase profile_id=active_6cps sim_time=1020 purchase_type=building purchase_id=building_3 old_val=41 new_val=42 gold_after=8830 hero_level=116 total_dps=42343702
simulation_active_6cps,72,0,0,1736694,861829,42954229,0.00,event=purchase profile_id=active_6cps sim_time=1021 purchase_type=building purchase_id=building_4 old_val=41 new_val=42 gold_after=8862 hero_level=116 total_dps=42954229
simulation_active_6cps,72,0,0,956409,861829,42954229,0.00,event=purchase profile_id=active_6cps sim_time=1021 purchase_type=building purchase_id=building_2 old_val=38 new_val=39 gold_after=8862 hero_level=116 total_dps=42954229
simulation_active_6cps,73,0,0,2300000,970663,48436169,0.00,event=purchase profile_id=active_6cps sim_time=1023 purchase_type=partner purchase_id=partner_13 old_val=0 new_val=1 gold_after=22803 hero_level=117 total_dps=48436169
simulation_active_6cps,73,0,0,3153571,993370,49580781,0.00,event=purchase profile_id=active_6cps sim_time=1024 purchase_type=building purchase_id=building_0 old_val=44 new_val=45 gold_after=13083 hero_level=117 total_dps=49580781
simulation_active_6cps,73,0,0,424372,993370,49580781,0.00,event=purchase profile_id=active_6cps sim_time=1024 purchase_type=partner purchase_id=partner_10 old_val=6 new_val=7 gold_after=13083 hero_level=117 total_dps=49580781
simulation_active_6cps,73,0,0,2118766,998835,49848555,0.00,event=purchase profile_id=active_6cps sim_time=1025 purchase_type=building purchase_id=building_3 old_val=42 new_val=43 gold_after=63 hero_level=117 total_dps=49848555
simulation_active_6cps,73,0,0,1166819,998835,49848555,0.00,event=purchase profile_id=active_6cps sim_time=1025 purchase_type=building purchase_id=building_2 old_val=39 new_val=40 gold_after=63 hero_level=117 total_dps=49848555
simulation_active_6cps,74,0,0,25045,1056288,52744651,0.00,event=purchase profile_id=active_6cps sim_time=1026 purchase_type=partner purchase_id=partner_0 old_val=58 new_val=59 gold_after=16876 hero_level=117 total_dps=52744651
simulation_active_6cps,74,0,0,1423519,1056813,52763425,0.00,event=purchase profile_id=active_6cps sim_time=1027 purchase_type=building purchase_id=building_2 old_val=40 new_val=41 gold_after=10318 hero_level=117 total_dps=52763425
simulation_active_6cps,75,515696580,2532810,1475175,1131507,56524309,9.12,profile_id=active_6cps sim_time=1030 hero=118 gold=493403 click_damage=1131507 manual_dps=6789042 partner_dps=22579099 ability_dps=27156168 total_dps=56524309 base_manual_dps=3010650 base_partner_dps=10035155 base_total_dps=13045805 current_ability_dps=27156168 burst_manual_dps=3010650 burst_partner_dps=10035155 burst_ability_dps=0 burst_total_dps=13045805 prestige_rwd=0 total_hero_purchases=110 total_partner_purchases=359 total_building_purchases=183 total_ability_purchases=3 total_skill_purchases=22 last_purchase=partner#partner_12 ability_events=none
simulation_active_6cps,76,0,0,2118766,1343916,67539186,0.00,event=purchase profile_id=active_6cps sim_time=1039 purchase_type=building purchase_id=building_4 old_val=42 new_val=43 gold_after=115 hero_level=118 total_dps=67539186
simulation_active_6cps,76,0,0,3847357,1343916,67539186,0.00,event=purchase profile_id=active_6cps sim_time=1039 purchase_type=building purchase_id=building_0 old_val=45 new_val=46 gold_after=115 hero_level=118 total_dps=67539186
simulation_active_6cps,76,0,0,5000000,1343916,67539186,0.00,event=purchase profile_id=active_6cps sim_time=1039 purchase_type=partner purchase_id=partner_14 old_val=0 new_val=1 gold_after=115 hero_level=118 total_dps=67539186
simulation_active_6cps,76,0,0,2584894,1343916,67539186,0.00,event=purchase profile_id=active_6cps sim_time=1039 purchase_type=building purchase_id=building_3 old_val=43 new_val=44 gold_after=115 hero_level=118 total_dps=67539186
simulation_active_6cps,76,0,0,2584894,1343916,67539186,0.00,event=purchase profile_id=active_6cps sim_time=1039 purchase_type=building purchase_id=building_4 old_val=43 new_val=44 gold_after=115 hero_level=118 total_dps=67539186
simulation_active_6cps,76,0,0,85155,1439492,72357001,0.00,event=purchase profile_id=active_6cps sim_time=1040 purchase_type=partner purchase_id=partner_1 old_val=49 new_val=50 gold_after=6439 hero_level=118 total_dps=72357001
simulation_active_6cps,76,0,0,766395,1439492,72357001,0.00,event=purchase profile_id=active_6cps sim_time=1040 purchase_type=partner_skill purchase_id=p1_s3 old_val=0 new_val=1 gold_after=6439 hero_level=118 total_dps=72357001
simulation_active_6cps,76,0,0,2576001,1439492,72357001,0.00,event=purchase profile_id=active_6cps sim_time=1040 purchase_type=partner purchase_id=partner_13 old_val=1 new_val=2 gold_after=6439 hero_level=118 total_dps=72357001
simulation_active_6cps,76,0,0,4693775,1480074,74402650,0.00,event=purchase profile_id=active_6cps sim_time=1042 purchase_type=building purchase_id=building_0 old_val=46 new_val=47 gold_after=25386 hero_level=118 total_dps=74402650
simulation_active_6cps,76,0,0,865182,1616663,81287860,0.00,event=purchase profile_id=active_6cps sim_time=1043 purchase_type=partner purchase_id=partner_7 old_val=24 new_val=25 gold_after=27285 hero_level=118 total_dps=81287860
simulation_active_6cps,76,0,0,3153571,1616663,81287860,0.00,event=purchase profile_id=active_6cps sim_time=1043 purchase_type=building purchase_id=building_3 old_val=44 new_val=45 gold_after=27285 hero_level=118 total_dps=81287860
simulation_active_6cps,76,0,0,35606,1616663,81287860,0.00,event=purchase profile_id=active_6cps sim_time=1043 purchase_type=partner purchase_id=partner_1 old_val=51 new_val=52 gold_after=27285 hero_level=118 total_dps=81287860
simulation_active_6cps,77,0,0,5191092,1863423,88998590,0.00,event=purchase profile_id=active_6cps sim_time=1045 purchase_type=partner_skill purchase_id=p7_s2 old_val=0 new_val=1 gold_after=8958 hero_level=118 total_dps=88998590
simulation_active_6cps,77,0,0,3153571,1897366,90620297,0.00,event=purchase profile_id=active_6cps sim_time=1046 purchase_type=building purchase_id=building_4 old_val=44 new_val=45 gold_after=2569 hero_level=118 total_dps=90620297
simulation_active_6cps,77,0,0,1736694,1897366,90620297,0.00,event=purchase profile_id=active_6cps sim_time=1046 purchase_type=building purchase_id=building_2 old_val=41 new_val=42 gold_after=2569 hero_level=118 total_dps=90620297
simulation_active_6cps,77,0,0,5726405,1932395,92296683,0.00,event=purchase profile_id=active_6cps sim_time=1047 purchase_type=building purchase_id=building_0 old_val=47 new_val=48 gold_after=5006 hero_level=118 total_dps=92296683
simulation_active_6cps,77,0,0,159737,1932395,92296683,0.00,event=purchase profile_id=active_6cps sim_time=1047 purchase_type=building purchase_id=building_1 old_val=29 new_val=30 gold_after=5006 hero_level=118 total_dps=92296683
simulation_active_6cps,78,0,0,3847357,1941883,92748043,0.00,event=purchase profile_id=active_6cps sim_time=1049 purchase_type=building purchase_id=building_3 old_val=45 new_val=46 gold_after=12576 hero_level=118 total_dps=92748043
simulation_active_6cps,78,0,0,2118766,1941883,92748043,0.00,event=purchase profile_id=active_6cps sim_time=1049 purchase_type=building purchase_id=building_2 old_val=42 new_val=43 gold_after=12576 hero_level=118 total_dps=92748043
simulation_active_6cps,78,0,0,3847357,1961522,93687894,0.00,event=purchase profile_id=active_6cps sim_time=1050 purchase_type=building purchase_id=building_4 old_val=45 new_val=46 gold_after=126 hero_level=118 total_dps=93687894
simulation_active_6cps,78,0,0,826826,1961522,93687894,0.00,event=purchase profile_id=active_6cps sim_time=1050 purchase_type=partner purchase_id=partner_9 old_val=19 new_val=20 gold_after=126 hero_level=118 total_dps=93687894
simulation_active_6cps,78,0,0,107322,1961522,93687894,0.00,event=purchase profile_id=active_6cps sim_time=1050 purchase_type=building purchase_id=building_5 old_val=27 new_val=28 gold_after=126 hero_level=118 total_dps=93687894
simulation_active_6cps,78,0,0,130932,2207292,105449754,0.00,event=purchase profile_id=active_6cps sim_time=1051 purchase_type=building purchase_id=building_5 old_val=28 new_val=29 gold_after=18042 hero_level=118 total_dps=105449754
simulation_active_6cps,78,0,0,1788636,1110959,52982378,0.00,event=purchase profile_id=active_6cps sim_time=1052 purchase_type=partner purchase_id=partner_10 old_val=9 new_val=10 gold_after=8934 hero_level=118 total_dps=52982378
simulation_active_6cps,78,0,0,747889,1110959,52982378,0.00,event=purchase profile_id=active_6cps sim_time=1052 purchase_type=partner purchase_id=partner_10 old_val=11 new_val=12 gold_after=8934 hero_level=118 total_dps=52982378
simulation_active_6cps,79,0,0,194879,1168387,55730722,0.00,event=purchase profile_id=active_6cps sim_time=1054 purchase_type=building purchase_id=building_1 old_val=30 new_val=31 gold_after=9852 hero_level=118 total_dps=55730722
simulation_active_6cps,79,0,0,4053386,1289554,61529429,0.00,event=purchase profile_id=active_6cps sim_time=1058 purchase_type=partner purchase_id=partner_13 old_val=5 new_val=6 gold_after=2800 hero_level=118 total_dps=61529429
simulation_active_6cps,79,0,0,4693775,1294478,61765076,0.00,event=purchase profile_id=active_6cps sim_time=1060 purchase_type=building purchase_id=building_3 old_val=46 new_val=47 gold_after=19403 hero_level=118 total_dps=61765076
simulation_active_6cps,79,0,0,4693775,1298303,61948131,0.00,event=purchase profile_id=active_6cps sim_time=1062 purchase_type=building purchase_id=building_4 old_val=46 new_val=47 gold_after=6228 hero_level=118 total_dps=61948131
simulation_active_6cps,79,0,0,508249,1298303,61948131,0.00,event=purchase profile_id=active_6cps sim_time=1062 purchase_type=partner purchase_id=partner_7 old_val=29 new_val=30 gold_after=6228 hero_level=118 total_dps=61948131
simulation_active_6cps,79,0,0,237753,1298303,61948131,0.00,event=purchase profile_id=active_6cps sim_time=1062 purchase_type=building purchase_id=building_1 old_val=31 new_val=32 gold_after=6228 hero_level=118 total_dps=61948131
simulation_active_6cps,80,0,0,290058,1300082,62033270,0.00,event=purchase profile_id=active_6cps sim_time=1063 purchase_type=building purchase_id=building_1 old_val=32 new_val=33 gold_after=31626 hero_level=118 total_dps=62033270
simulation_active_6cps,80,0,0,159737,1300082,62033270,0.00,event=purchase profile_id=active_6cps sim_time=1063 purchase_type=building purchase_id=building_5 old_val=29 new_val=30 gold_after=31626 hero_level=118 total_dps=62033270
simulation_active_6cps,80,0,0,353871,1300082,62033270,0.00,event=purchase profile_id=active_6cps sim_time=1063 purchase_type=building purchase_id=building_1 old_val=33 new_val=34 gold_after=31626 hero_level=118 total_dps=62033270
simulation_active_6cps,80,0,0,194879,1300082,62033270,0.00,event=purchase profile_id=active_6cps sim_time=1063 purchase_type=building purchase_id=building_5 old_val=30 new_val=31 gold_after=31626 hero_level=118 total_dps=62033270
